id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_00012,Chuyên Viên Quản Trị Hệ Thống CNTT (Quản Trị Sysadmin) - Mã Số: Vhqt-04,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,,Hà Nội,0,0,full-time,any,3,high,"- Thực hiện quản trị chuyên sâu, cấu hình, tối ưu hiệu năng, giám sát, phân tích log và xử lý các sự cố phức tạp cho toàn bộ hệ thống hạ tầng CNTT tại DC/DR (máy chủ vật lý/ảo hóa, hệ điều hành, lưu trữ, backup, an ninh hệ thống…) nhằm bảo đảm... Yêu cầu: 1. Yêu cầu tối thiểu - Đào tạo: Tốt nghiệp đại học chuyên ngành Tin học, Điện tử tin học, Khoa học máy tính, Truyền thông và mạng máy tính, Kỹ thật phần mềm, Hệ thống thông tin, Công nghệ thông tin, An toàn thông tin, Công nghệ kỹ thuật máy tính, Công nghệ truyền...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-quan-tri-he-thong-cntt-quan-tri-sysadmin-ma-so-vhqt-04-2030636,2026-04-14T19:30:40.028083
scraped_vietnamworks_algolia_00013,3D Character Modeler,Công Ty TNHH Nexon Creative Studio VINA,,Hồ Chí Minh,0,0,full-time,any,0,high,"Lưu ý: Vui lòng nộp CV kèm Portfolio khi ứng tuyển • Thực hiện modeling nhân vật, trang phục, trang bị dựa trên phong cách và concept của dự án • Tạo modeling và texture chất lượng cao cho nhân vật dạng sinh vật hoặc hình người • Đăng ký và quản lý modeling resource trong engine •... Yêu cầu: • Có kinh nghiệm thực tế hoặc tham gia dự án liên quan đến modeling nhân vật • Thành thạo tạo mô hình Low-poly hoặc phong cách Realistic • Hiểu biết về cấu trúc khuôn mặt, trang phục và cơ thể người • Sử dụng thành thạo nhiều công cụ trong số sau: 3Ds Max / Maya...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/3d-character-modeler--2011926,2026-04-14T19:30:40.028201
scraped_vietnamworks_algolia_00014,Chuyên Viên Kinh Doanh Kênh Horeca,Công Ty TNHH Chăn Nuôi Việt Nhật - Công Ty Thành Viên Của Vinamilk,,Hồ Chí Minh,1000,600000000,full-time,any,1,high,"• Tìm kiếm, mở rộng điểm bán kênh nhà hàng, khách sạn, B2B • Đề xuất điều kiện hợp đồng, báo giá, chiết khấu, hoạt động marketing với đối tác • Thu thập dữ liệu về số lượng hàng bán, doanh thu từ ngành hàng • Làm việc với phòng marketing nội bộ cho kế hoạch marketing... Yêu cầu: • Tốt nghiệp Cao Đẳng trở lên • Đã có ít nhất 1 năm kinh nghiệm bán hàng kênh Horeca ưu tiên mảng sản phẩm từ thịt • Có mối quan hệ tốt với các siêu thị hoặc nhà hàng cao cấp, khách sạn 4-5 sao, nhà nhập khẩu và phân phối • Có thể giao tiếp...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kinh-doanh-kenh-horeca-2016001,2026-04-14T19:30:40.028312
scraped_vietnamworks_algolia_00015,Environment Concept Artist,Công Ty TNHH Nexon Creative Studio VINA,,Hồ Chí Minh,0,0,full-time,any,0,high,1. Khái quát về vị trí Sản xuất background concept art phù hợp với tựa game Mabinogi Mobile 2. Công việc chủ yếu Sản xuất sheet dùng để thiết kế concept và modeling cho dungeon/thị trấn/field Yêu cầu: - Hiểu rõ về phong cách đồ họa của Mabinogi Mobile - Có khả năng vẽ tay cấu trúc không gian 3D - Hiểu biết về nghệ thuật đánh đèn (lighting) - Am hiểu về sự hài hòa màu sắc Ưu tiên - Có kinh nghiệm sử dụng SketchUp hoặc Unity ProBuilder để dựng cấu trúc nguyên...,other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/environment-concept-artist--2014862,2026-04-14T19:30:40.028411
scraped_vietnamworks_algolia_00016,Technical Artist,Công Ty TNHH Nexon Creative Studio VINA,,Hồ Chí Minh,0,0,full-time,any,0,high,"1. Khái quát về vị trí (Position Summary) - Tên vị trí: Technical Artist - Engine đảm nhận: Unity - Vai trò chủ yếu: Đóng vai trò cầu nối kỹ thuật giữa team Art và team Engineering, đồng thời tối ưu hóa quy trình (pipeline) sản xuất content 2. Công việc chủ yếu (Responsibilities) - Xây dựng và... Yêu cầu: - Có kinh nghiệm thực tế hoặc từng tham gia thực hiện các dự án liên quan - Am hiểu về Unity engine và rendering pipeline - Có khả năng phát triển công cụ bằng ngôn ngữ C# - Am hiểu về việc tích hợp pipeline của các công cụ Art như Maya/Blender/Substance... - Có kỹ năng giải...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/technical-artist--2014857,2026-04-14T19:30:40.028509
scraped_vietnamworks_algolia_00017,Chuyên Viên Kiến Trúc Giải Pháp (Solution Architect) - Mã Số: Ptud-04,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,,Hà Nội,0,0,full-time,any,2,high,"Phân tích yêu cầu & đánh giá giải pháp: - Làm việc với các bên liên quan (nghiệp vụ, kỹ thuật, Ban lãnh đạo) để nắm bắt mục tiêu, yêu cầu và ràng buộc của dự án - Đánh giá yêu cầu hệ thống, xác định rủi ro tiềm ẩn, cân đối giữa hiệu suất, chi... Yêu cầu: 1. Yêu cầu tối thiểu 1.1. Trình độ chuyên môn - Đào tạo: Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Khoa học máy tính, Công nghệ phần mềm, Hệ thống thông tin hoặc các ngành liên quan. Ưu tiên ứng viên có bằng Thạc sĩ. - Tiếng Anh: Đọc hiểu tài liệu kỹ thuật...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kien-truc-giai-phap-solution-architect-ma-so-ptud-04-2030660,2026-04-14T19:30:40.028571
scraped_vietnamworks_algolia_00018,Ecommerce QA and Launch Lead,WOWSUITE SOFTWARE,,Hồ Chí Minh,0,0,full-time,any,3,high,"SHOPIFY, CTRWOW, CHECKOUT, CRM, PAYMENTS, EVERFLOW AD OPS PURPOSE Own campaign readiness and release quality across CTRwow funnels and Shopify stores. Test and validate full customer journeys, tracking, payments, and CRM flows, ensuring launches are correct, stable, and measurable. Own ad operations readiness in Everflow to ensure clean attribution and partner reporting. Develop into Launch Project Manager by owning... Yêu cầu: SKILLS AND QUALIFICATIONS • 3 plus years experience in ecommerce QA, manual testing, or funnel and checkout testing, or strong internal promotion track record • Strong understanding of ecommerce journeys, checkout logic, subscriptions, and refunds • Hands on experience with Shopify and funnel builders such as CTRwow • Working knowledge of CRMs and lifecycle messaging systems, including multi tool environments • Working knowledge of...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ecommerce-qa-and-launch-lead-2011832,2026-04-14T19:30:40.028641
scraped_vietnamworks_algolia_00019,Trưởng Phòng Kinh Doanh Ở HCM,Công Ty TNHH Draho Việt Nam,,Hồ Chí Minh,20000000,50000000,full-time,<35,2,college,"Mô tả công việc: • Quản lý đội ngũ nhân viên kinh doanh nhằm đạt mục tiêu tăng trưởng và doanh số. • Phát triển mảng dự án mới, tập trung vào các dự án công của nhà nước. • Hoạch định và triển khai chiến lược kinh doanh nhằm mở rộng tệp khách hàng và tăng... Yêu cầu: • Trình độ: Cao đẳng trở lên. • Độ tuổi: 29 – 35. • Kinh nghiệm: Tối thiểu 2 năm ở vị trí tương đương. • Kiến thức: - Có kinh nghiệm quản lý đội nhóm kinh doanh. - ...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-kinh-doanh-o-hcm-2032939,2026-04-14T19:30:40.028699
scraped_vietnamworks_algolia_00020,Trưởng Phòng Thiết Kế Cơ Điện (MEP Manager) – Dự Án Công Nghiệp & FDI | Thu Nhập Cạnh Tranh Cao,GIZA GROUP,,Hà Nội,0,0,full-time,<45,5,university,"Vai trò của bạn tại GIZA GROUP Bạn sẽ là người dẫn dắt toàn bộ hoạt động thiết kế MEP, đảm bảo chất lượng kỹ thuật, tối ưu chi phí và đáp ứng yêu cầu của các dự án công nghiệp quy mô lớn. Trách nhiệm chính • Xây dựng và triển khai chiến lược phát triển bộ... Yêu cầu: Chân dung ứng viên lý tưởng • Tốt nghiệp Đại học chuyên ngành: Điện, Điện – Điện tử, Tự động hóa, Cơ điện • Tối thiểu 5+ năm kinh nghiệm, trong đó có kinh nghiệm quản lý/leader • Ưu tiên ứng viên từng tham gia dự án FDI, ODA, nhà xưởng, khu công nghiệp • Am hiểu tiêu chuẩn,...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-thiet-ke-co-dien-mep-manager-du-an-cong-nghiep-fdi-thu-nhap-canh-tranh-cao-2032804,2026-04-14T19:30:40.028767
scraped_vietnamworks_algolia_00021,Senior Java Backend Developer,Công ty Cổ phần Công nghệ và Dịch vụ phần mềm Lạc Long Quân,,Hà Nội,0,30000000,full-time,any,2,high,"- Phát triển và duy trì các hệ thống vệ tinh ngân hàng (LOS, CMS, Payment...) và lõi xử lý cho QA Platform. - Tối ưu hóa hiệu năng hệ thống với Redis Caching. - Thực hiện tìm kiếm nâng cao qua Elasticsearch. - Thiết kế và triển khai luồng dữ liệu quy mô lớn sử dụng... Yêu cầu: - Tốt nghiệp từ Cao đẳng trở lên - chuyên ngành CNTT hoặc lĩnh vực liên quan. - Tối thiểu 2 năm kinh nghiệm thực chiến với Java/Spring Boot. - Am hiểu về Message Broker (Kafka) và cơ chế Caching (Redis). - Có kinh nghiệm phát triển các hệ thống ngân hàng là một lợi thế. - Kỹ...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-java-backend-developer-2032846,2026-04-14T19:30:40.028829
scraped_vietnamworks_algolia_00022,Flutter Developer - Mobile & Web,Công ty Cổ phần Công nghệ và Dịch vụ phần mềm Lạc Long Quân,,Hà Nội,0,30000000,full-time,any,2,high,"- Phát triển ứng dụng đa nền tảng trên cả Mobile và Flutter Web. - Xây dựng Dashboard điều khiển cho QA Platform, hiển thị log và tín hiệu real-time qua MQTT. - Tối ưu hiệu năng render trên Web (Canvas Kit/HTML), đảm bảo mượt mà như App Native. - Tham gia vào quy trình phát triển... Yêu cầu: - Tốt nghiệp từ Cao đẳng trở lên - chuyên ngành CNTT hoặc lĩnh vực liên quan. - Tối thiểu 2 năm kinh nghiệm phát triển ứng dụng với Flutter. - Có kinh nghiệm làm việc với các công nghệ web như HTML, CSS, JavaScript. - Hiểu biết về MQTT và các giao thức truyền thông khác. -...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/flutter-developer-mobile-and-web-2032854,2026-04-14T19:30:40.028890
scraped_vietnamworks_algolia_00023,General Accountant (Manufacturing),Vietnamworks' Client,,Hồ Chí Minh,0,0,full-time,any,7,university,"**Company Overview:** We are a leading company in the textile, garment, and apparel manufacturing industry, known for producing high-quality products for global markets. Our operations include integrated supply chain management, from raw material sourcing to finished apparel delivery. We pride ourselves on innovation, quality, and sustainable practices, serving major international brands and retailers.... Yêu cầu: **Qualifications:** - Vietnam Nationals Only - Bachelor’s degree in Accounting, Finance, or related field; CPA or equivalent certification is preferred. - At least 5 - 7 years of proven accounting experience and management within the textile, garment, or apparel industry. - Deep understanding of industry-specific accounting practices, supply chain, inventory management, and manufacturing costs....",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/general-accountant-manufacturing--2032855,2026-04-14T19:30:40.028952
scraped_vietnamworks_algolia_00024,Giám Đốc Nhà Máy (Factory Director),Công Ty Cổ Phần Sakos,,Tiền Giang,30000000,40000000,full-time,<40,3,university,"Công Ty CP SAKOS Việt Nam thuộc Tập đoàn Sakostyle Hoa Kỳ là công ty chuyên sản xuất, thương mại sản phẩm hành lý (vali, balo, cặp, túi xách, phụ kiện,…) đang TUYỂN GẤP GIÁM ĐỐC NHÀ MÁY tài năng để cùng chúng tôi mở rộng thương hiệu và mang lại những giá trị... Yêu cầu: ***Bắt buộc: - Tốt nghiệp Đại học chuyên ngành Kỹ Thuật - Có kinh nghiệm hơn 3 năm trở lên về quản lý sản xuất (trong đó cần có kinh nghiệm quản lý) - Kỹ năng quản lý đội ngũ và điều hành sản xuất - Tiếng Anh giao tiếp tốt trong công việc 04 kỹ năng...",production,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-doc-nha-may-factory-director--2032915,2026-04-14T19:30:40.029021
scraped_vietnamworks_algolia_00025,Trưởng Phòng Telemarketing,Tổng Công Ty Cổ Phần Bảo Hiểm Sài Gòn - Hà Nội (Bsh),,Hà Nội,0,0,full-time,any,5,high,"- Xây dựng và kiểm chứng mô hình telesales (giai đoạn nền): + Thiết kế phễu telesales cơ bản: Lead → Contact → Interested → Sale; + Thử nghiệm và tối ưu: kịch bản gọi, thông điệp bán hàng, phân khúc khách hàng, thời điểm và tần xuất gọi; + Xác định baseline: tỷ lệ chuyển đổi, CAC... Yêu cầu: Yêu cầu công việc: - Trình độ học vấn: Tốt nghiệp Đại học trở lên các ngành: Kinh tế, Tài chính – Bảo hiểm, Quản trị kinh doanh hoặc các ngành có liên quan; - Kinh nghiệm: + Có trên 03 năm kinh nghiệm trong lĩnh vực Telesales/ Direct sales/ Call center; + Có kinh nghiệm bán hàng dựa...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-telemarketing--2032963,2026-04-14T19:30:40.029087
scraped_vietnamworks_algolia_00026,Chuyên viên tuyển dụng,Công Ty Cổ Phần Nosco Shipyard,,Quảng Ninh,500000000,700000000,full-time,any,1,university,"Tiếp nhận và phân tích nhu cầu tuyển dụng từ các phòng ban Lập kế hoạch tuyển dụng theo tháng/quý/năm Đăng tin tuyển dụng trên các kênh (job sites, social media, nội bộ…) Tìm kiếm và sàng lọc hồ sơ ứng viên phù hợp Thực hiện phỏng vấn (phone interview, trực tiếp) Phối hợp với các quản lý để... Yêu cầu: Yêu cầu công việc Tốt nghiệp Đại học chuyên ngành Quản trị Nhân lực, Kinh tế hoặc liên quan Có từ 1–3 năm kinh nghiệm tuyển dụng Kỹ năng giao tiếp, phỏng vấn và đánh giá ứng viên tốt Có khả năng làm việc độc lập và chịu áp lực cao",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-tuyen-dung-2033104,2026-04-14T19:30:40.029156
scraped_vietnamworks_algolia_00027,Kỹ Sư QS Cơ Điện/Xây Dựng,Eurowindow Holding,,Hà Nội,0,0,full-time,any,3,high,"- Kiểm tra, lập tiên lượng mời thầu các gói thầu xây lắp. - Chấm thầu, lập giá gói thầu các gói thầu thi công xây lắp. - Kiểm tra, kiểm soát các hồ sơ thanh quyết toán về khối lượng, chất lượng và đơn giá các gói thầu thi công xây lắp. - Kiểm tra khối lượng, chất lượng và... Yêu cầu: - Tốt nghiệp Đại học chính quy trở lên chuyên ngành Kinh tế kỹ thuật, Kinh tế Xây dựng, Quản lý Dự án hoặc Chuyên ngành khác có liên quan. - Tối thiểu từ 3 năm kinh nghiệm làm việc trong lĩnh vực xây dựng. Có kinh nghiệm bóc khối lượng, làm dự toán. - Có kỹ năng về...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-qs-co-djienxay-dung-2033127,2026-04-14T19:30:40.029215
scraped_vietnamworks_algolia_00028,Giám Đốc Vận Hành,Cocolux - Chuỗi Bán Lẻ Mỹ Phẩm Chính Hãng.,,Hà Nội,0,2000,full-time,any,5,university,"Vai trò, chức năng: - Tham mưu BGĐ về thực thi kế hoạch hoạt động kinh doanh offline của Công ty - Triển khai chỉ đạo, sử dụng và quản lý chất lượng các nguồn lực (Tài chính – Hàng hoá – Khách hàng - Nhân lực nội bộ) để đảm bảo kế hoạch kinh doanh được... Yêu cầu: Trình độ học vấn tối thiểu - Tốt nghiệp Đại học về chuyên ngành QTKD hoặc các chuyên ngành khác có liên quan Kinh nghiệm tối thiểu - 5 năm kinh nghiệm trong ngành bán lẻ - Ít nhất 2 năm ở vị trí Quản lý vận hành chuỗi ≥5 điểm bán hoặc tương đương. - Ưu tiên ứng viên đã từng...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-doc-van-hanh--2032812,2026-04-14T19:30:40.029274
scraped_vietnamworks_algolia_00029,Nhân Viên Kinh Doanh Sàn TMĐT,Công Ty TNHH Syn Style,,Hồ Chí Minh,0,0,full-time,any,2,high,"• Tạo mới, listing sản phẩm và thực hiện vận hành đảm bảo hoạt động hàng ngày của shop mall, triển khai kế hoạch bán hàng và marketing trên các kênh thương mại điện tử • Đảm bảo thực hiện đúng các quy định, chính sách của sàn TMĐT và công ty • Điều phối và... Yêu cầu: • Tốt nghiệp Cao Đẳng trở lên • Có kinh nghiệm ít nhất 2 năm vận hành TMĐT • Phân tích số liệu, quản lý ngân sách. • Biết sử dụng cơ bản canva hoặc các công cụ tương tự phục vụ công việc • Khả năng quản lý thời gian, chủ động và khả năng hoàn thành...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-kinh-doanh-san-tmdjt-2033029,2026-04-14T19:30:40.029361
scraped_vietnamworks_algolia_00030,"Customer Service (Female, Age: 21 - 28)",Công Ty TNHH SUPER DRY (Việt Nam),,Hồ Chí Minh,1200,950000000,full-time,<35,0,high,"About the role and responsibilities: • Manage all customer inquiries and complaints in a timely and professional manner. • Responsible for the full B2B order, including collecting customer data, preparing quotations, providing product recommendations, preparing all order-related documents, processing orders, coordinating customs clearance (if required), arranging delivery, ensuring effective after-sales support, etc. • Collaborate closely with... Yêu cầu: • Age: 21 – 28 • Gender: Female • Bachelor’s degree in a related field • Proficiency in English (required); knowledge of Chinese is highly preferred. • Experience in B2B customer service, sales support, or order management is an advantage (preferred but not required) • Strong communication and interpersonal skills, with a customer-oriented mindset. • Good problem-solving abilities and capacity...",service,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/customer-service-female-age-21-28--2032998,2026-04-14T19:30:40.029429
scraped_vietnamworks_algolia_00031,Consumer Loan Operation Staff,Cathay United Bank,,Hồ Chí Minh,0,0,full-time,any,2,university,"***Job Responsibilities: • Independently prepare and review regulatory required external reports (CIC, SBV…). • Compliance with internal and external regulations to process transactions, reports and documentary correctly. e.g. AML alert checking, freeze/unfreeze action, debt group reclassify change etc. • To learn and enrich professional knowledge and skills positively. . e.g. Independently conduct system optimization (BRD design, UAT... Yêu cầu: 1. Professional Requirement: • Background in Consumer banking industry and solid understanding of loan operations procedure, external regulations and regulatory required reports. • Good knowledge in MS Office applications, including Word, Excel and PowerPoint • Able to work independently and have strong sense of responsibility • Experience in digital loan process, independently lead and conduct system enhancement is...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/consumer-loan-operation-staff-2033119,2026-04-14T19:30:40.029489
scraped_vietnamworks_algolia_00032,Senior Transfer Pricing Consultant,"Crowe Vietnam Co., Ltd",,Hà Nội,0,0,full-time,<35,3,university,"This position is part of the Advisory Department of Crowe Vietnam in Hanoi. You will support the Manager in overseeing the Transfer Pricing team, maintaining and developing client relationships, and will be responsible for the following key duties: - Demonstrate deep knowledge of transfer pricing concepts, relevant transfer pricing and tax regulations and effectively apply... Yêu cầu: A bachelor's degree, preferably with a degree in Economics, Business, Accounting, Finance, or an MBA. Minimum 3 years of experience related to Transfer Pricing. Excellent command of spoken and written English and Vietnamese; Excellent Transfer Pricing technical, managerial, organizational, project management, analytical, and verbal/written communication skills; Good knowledge of Vietnam Transfer Pricing Regulations Good knowledge of Global minimum tax...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-transfer-pricing-consultant-2033129,2026-04-14T19:30:40.029549
scraped_vietnamworks_algolia_00033,Head of Sourcing (Funiture),Yes4All Trading Services Company Limited,,Hồ Chí Minh,0,0,full-time,any,5,university,"JOB PURPOSE The Head of Sourcing at Yes4All is responsible for leading and overseeing the company’s end-to-end sourcing strategy across two key product verticals: Sporting Goods and Furniture. This role ensures the procurement of high-quality products at competitive costs while maintaining supply stability, optimal lead times, and scalable vendor capabilities to support Yes4All’s multi-channel trading model... Yêu cầu: Education ● Bachelor’s degree in business administration, Commerce, Supply Chain, or related fields ● Master’s degree or professional certifications are an advantage. Skills ● Strong negotiation, communication, and stakeholder management skills ● Strategic thinking with ability to analyze data and drive decisions ● Project management skills with ability to manage multiple source initiatives ● Leadership and team development capability ● Ability to work effectively in a fast-paced and dynamic...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/head-of-sourcing-funiture-2033139,2026-04-14T19:30:40.029614
scraped_vietnamworks_algolia_00034,[Tuyển Gấp] Kỹ Sư Kết Cấu (Structural Engineer) – Dự Án Công Nghiệp & FDI | Thu Nhập 700 – 1000 USD,GIZA GROUP,,Hà Nội,1000,700000000,full-time,any,0,university,"Bạn sẽ làm gì tại GIZA GROUP? • Tham gia thiết kế kết cấu cho các công trình công nghiệp & dân dụng • Lập phương án kết cấu, bố trí mặt bằng và giải pháp kỹ thuật phù hợp • Thực hiện phân tích mô hình kết cấu theo tiêu chuẩn hiện hành • Triển khai bản vẽ... Yêu cầu: Chúng tôi tìm kiếm bạn nếu: • Tốt nghiệp Đại học chuyên ngành Xây dựng, Kết cấu, Xây dựng Dân dụng & Công nghiệp • Nắm vững QCVN, TCVN và các quy định pháp lý trong xây dựng • Thành thạo: ETABS, SAP2000, AutoCAD, Excel • Có tư duy phân tích tốt, cẩn thận và trách nhiệm • Có khả...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/tuyen-gap-ky-su-ket-cau-structural-engineer-du-an-cong-nghiep-fdi-thu-nhap-700-1000-usd-2032789,2026-04-14T19:30:40.029676
scraped_vietnamworks_algolia_00035,Process Engineer (10 Postions - Working in Hai Phong),Vinfast Global,,Hải Phòng,0,0,full-time,any,3,high,"Responsible for ensuring Process and Controls reliability of the designated shop within VinFast (Body Shop, General Assembly Shop, Press Shop,...) whilst working closely with local Maintenance, Operations and other departments as required. Establish excellent relationships with all functional leaders and external (3rd party) leaders involved in the vehicle and production process development, launch and... Yêu cầu: • At least 3-5 years’ experience in a Mechanical/ndustrial/Process/Controls Engineering role, and a strong technical mindset, preferrable with R&D background. Leadership experience preferred but not essential. Sound Technical knowledge of a highly automated environment. • Experience in project management is a plus • Education: Bachelor’s Degree in mechatronics/mechanical/electronics/automation/robotics • Proficient in Microsoft Office suite (PowerPoint, Word, Excel) •...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/process-engineer-10-postions-working-in-hai-phong--2032604,2026-04-14T19:30:40.029747
scraped_vietnamworks_algolia_00036,Kỹ Sư Presales (Điện Nhẹ / Trạm Sạc Ô Tô Điện),Công ty cổ phần thương mại và công nghệ kỹ thuật Ecome,,Hà Nội,12000000,18000000,full-time,any,1,high,"• Phối hợp kinh doanh khảo sát, thu thập yêu cầu khách hàng. • Tư vấn và đề xuất giải pháp kỹ thuật (điện nhẹ / trạm sạc ô tô điện). • Bóc tách khối lượng, lập BOQ, cấu hình thiết bị. • Làm báo giá kỹ thuật, tài liệu chào thầu. • Chuẩn bị hồ sơ kỹ thuật, catalogue, bản vẽ trình... Yêu cầu: • Tốt nghiệp chuyên ngành Điện, Điện tử, Tự động hóa hoặc liên quan. • Có kinh nghiệm ≥ 1 năm ở vị trí Presale/Thiết kế/Bóc tách khối lượng (ưu tiên điện nhẹ, M&E, năng lượng). • Đọc hiểu bản vẽ kỹ thuật tốt. • Thành thạo Excel, AutoCAD (biết thêm phần mềm khác là lợi thế). • Cẩn thận, tư duy giải...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-presales-dien-nhe-tram-sac-o-to-dien-2032997,2026-04-14T19:30:40.029813
scraped_vietnamworks_algolia_00037,Nhân Viên Kế Toán,Công Ty Cổ Phần Đầu Tư Xuất Nhập Khẩu Phúc Thịnh,,Hồ Chí Minh,0,35000000,full-time,any,3,university,"• Thực hiện các nghiệp vụ thanh toán tiền mặt, ngân hàng. • Kiểm tra tính hợp lệ, hợp pháp của hồ sơ thanh toán chứng từ đầu vào (hóa đơn, hợp đồng, đề nghị thanh toán…) • Nhập liệu chứng từ kế toán phát sinh hàng ngày vào phần mềm (mua hàng, bán hàng, thu – chi,... Yêu cầu: * Yêu Cầu Công Việc • Tốt nghiệp Cao đẳng/Đại học chuyên ngành: Kế toán, Kiểm toán, Tài chính • Nắm vững chế độ kế toán: Quy định về thuế GTGT, TNDN, TNCN cơ bản • Tối thiểu 1–2 năm kinh nghiệm vị trí tương đương • Ưu tiên: Đã làm doanh nghiệp sản xuất/xuất khẩu, có kinh nghiệm...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-ke-toan--2033037,2026-04-14T19:30:40.029876
scraped_vietnamworks_algolia_00038,"Nhân Viên Kinh Doanh (Lương Cứng 10Tr - 20Tr - Thu Nhập Lên Đến 100Tr/tháng) Tại Hà Nội, Đà Nẵng, Hồ Chí Minh",Công Ty Cổ Phần Thiết Bị Và Dịch Vụ Tce,,Hà Nội,1000,500000000,full-time,<45,2,high,"- Tìm kiếm khách hàng mục tiêu có nhu cầu sử dụng máy công trình như các công ty xây dựng, nhà thầu hoặc các dự án hạ tầng; - Giới thiệu các loại máy công trình, thiết bị xây dựng mà công ty cung cấp: máy xúc, máy ủi, máy nâng hạ, máy trộn... Yêu cầu: - Tốt nghiệp trung cấp trở lên chuyên ngành thương mại, kinh doanh, máy xây dựng, ô tô, kỹ thuật... - Ngoại ngữ: không yêu cầu, biết Tiếng Anh hoặc Tiếng Trung là một lợi thế - Sử dụng thành thạo tin học văn phòng, Internet, có thể sử dụng Power Point trong thuyết trình là...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-kinh-doanh-luong-cung-10tr-20tr-thu-nhap-len-den-100tr-thang-tai-ha-noi-da-nang-ho-chi-minh--2032708,2026-04-14T19:30:40.029937
scraped_vietnamworks_algolia_00039,[Tuyển Gấp] Kiến Trúc Sư (Architect) – Thiết Kế Công Trình Công Nghiệp - Lương Upto 1000$,GIZA GROUP,,Hà Nội,1000,700000000,full-time,any,0,high,"Bạn sẽ làm gì tại GIZA GROUP? • Tham gia thiết kế kiến trúc cho các dự án công nghiệp & dân dụng (đặc biệt là dự án FDI quy mô lớn) • Đề xuất ý tưởng thiết kế sáng tạo, tối ưu công năng, chi phí và tính thẩm mỹ • Triển khai hồ sơ thiết kế... Yêu cầu: Chúng tôi tìm kiếm bạn nếu: • Có nền tảng về kiến trúc xây dựng, hiểu rõ tiêu chuẩn – quy chuẩn hiện hành • Thành thạo các phần mềm: AutoCAD, Revit, 3Ds Max, Lumion • Có tư duy thiết kế tốt, chủ động và trách nhiệm trong công việc • Kỹ năng làm việc nhóm và phối hợp...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/tuyen-gap-kien-truc-su-architect-thiet-ke-cong-trinh-cong-nghiep-luong-upto-1000-2032793,2026-04-14T19:30:40.030003
