age,experience_years,target_salary,skills_count,total_barriers,education_level,experience_age_ratio,age_exp_product,barrier_weighted,skill_density,salary_per_exp,age_squared,exp_ratio,risk_score_proxy,has_barriers,is_male,is_female,is_married,barrier_health,barrier_family,barrier_techGap,barrier_location,barrier_other,marital_status,region_central_highlands,region_mekong,region_north,region_north_central,region_south_east,region_unknown,emp_employed,emp_retired,emp_self-employed,emp_unemployed,job_type_freelance,job_type_full-time,job_type_part-time,job_type_temporary,marital_divorced,marital_married,marital_single,marital_widowed,skill_density,skill_an,skill_an pha,skill_an toan,skill_ban,skill_ban hang,skill_ban su,skill_ban sua,skill_ban ve,skill_ban đo,skill_bao,skill_bao duong,skill_bao ve,skill_bartender,skill_bartender ban,skill_bartender chan,skill_bartender che,skill_bartender giao,skill_bartender lap,skill_bartender pccc,skill_bien,skill_bien thuc,skill_cham,skill_cham soc,skill_chan,skill_chan nuoi,skill_chat,skill_chat luong,skill_che,skill_che bien,skill_che thu,skill_che đo,skill_chua,skill_dung,skill_dung may,skill_dung đoc,skill_duong,skill_duong xe,skill_gia,skill_gia may,skill_gian,skill_giao,skill_giao hang,skill_giao tiep,skill_giat,skill_giat ui,skill_goi,skill_hang,skill_hang nong,skill_hang pccc,skill_hanh,skill_hanh may,skill_ke,skill_ke toan,skill_khach,skill_khach hang,skill_kho,skill_kho van,skill_kiem,skill_kiem ke,skill_kiem tra,skill_lai,skill_lai xe,skill_lam,skill_lam viec,skill_lap,skill_lap rap,skill_lap đat,skill_lieu,skill_lieu phuc,skill_luong,skill_ly,skill_ly thoi,skill_mac,skill_may,skill_may mac,skill_may moc,skill_may nong,skill_moc,skill_mon,skill_mon an,skill_nau,skill_nau an,skill_ngan,skill_ngan van,skill_nghiep,skill_nguoi,skill_nguoi gia,skill_nha,skill_nhap,skill_nhap lieu,skill_nhom,skill_nhom lai,skill_nhom lap,skill_nhom thu,skill_nong,skill_nong nghiep,skill_nong san,skill_nuoc,skill_nuoc đong,skill_nuoi,skill_nuoi che,skill_nuoi ke,skill_nuoi lam,skill_nuoi pha,skill_nuoi thu,skill_nuoi tron,skill_pccc,skill_pccc su,skill_pccc sua,skill_pccc trang,skill_pccc tron,skill_pccc trong,skill_pccc van,skill_pha,skill_pha che,skill_pham,skill_pham giao,skill_pham lai,skill_pham pccc,skill_pham thu,skill_pham ve,skill_pham xay,skill_pham đong,skill_phuc,skill_phuc vu,skill_quan,skill_quan ly,skill_rap,skill_rap lap,skill_rap may,skill_rap pccc,skill_rap pha,skill_san,skill_sinh,skill_sinh an,skill_soc,skill_soc khach,skill_soc nguoi,skill_son,skill_son sua,skill_su,skill_su dung,skill_sua,skill_sua chua,skill_sua nha,skill_thoi,skill_thoi gian,skill_thu,skill_thu ngan,skill_thuc,skill_thuc pham,skill_tiep,skill_toan,skill_toan thuc,skill_tra,skill_tra chat,skill_trang,skill_trang tri,skill_tri,skill_tri mon,skill_tron,skill_tron vua,skill_trong,skill_trong trot,skill_trot,skill_ui,skill_uong,skill_van,skill_van hanh,skill_ve,skill_ve cham,skill_ve sinh,skill_ve đoc,skill_viec,skill_viec nhom,skill_vu,skill_vu ban,skill_vua,skill_xay,skill_xay dung,skill_xe,skill_xe nau,skill_xe tron,skill_xe trong,skill_xe van,skill_xe xay,skill_xe đoc,skill_xe đong,skill_đat,skill_đat nau,skill_đat nhap,skill_đat su,skill_đien,skill_đien nuoc,skill_đo,skill_đo uong,skill_đoc,skill_đoc ban,skill_đong,skill_đong goi,job_bán,job_bảo,job_chính,job_chế,job_công,job_dân,job_dịh,job_dựng,job_giúp,job_hàng,job_hành,job_kho,job_kế,job_lao,job_lành,job_lái,job_nghiệp,job_nghề,job_nhân,job_nông,job_pha,job_phục,job_sản,job_thợ,job_toán,job_viên,job_việc,job_vận,job_vệ,job_vụ,job_xe,job_xuất,job_xây,job_động,job_type_freelance,job_type_full-time,job_type_part-time,job_type_temporary,userId
36.0,3.8,5716613.0,2.0,2.0,6.0,1.9,136.79999999999998,3.0,0.2857142857142857,1190961.0416666667,1296.0,1.9,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,married,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218411588366383,0.0,0.0,0.3210892370344179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306474626904926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26552764583054117,0.26552764583054117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306474626904926,0.306474626904926,0.0,0.0,0.24449693775340162,0.0,0.306474626904926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210892370344179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25788773125485476,0.3210892370344179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,False,False,False,True,mock_user_0056
61.0,41.7,30319118.0,2.0,1.0,6.0,1.5444444444444445,2543.7000000000003,0.5,0.0625,710049.6018735362,3721.0,1.5444444444444445,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,married,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0625,0.0,0.0,0.0,0.21748133981687046,0.0,0.0,0.0,0.0,0.3104276756986793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535880778028062,0.28025176242890715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931424581121202,0.0,0.0,0.28025176242890715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28025176242890715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648267386684232,0.28025176242890715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28025176242890715,0.28025176242890715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721881970779423,0.0,0.2721881970779423,0.2721881970779423,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,mock_user_0055
42.0,5.1,4465130.0,2.0,0.0,2.0,0.6375,214.2,0.0,0.15384615384615385,731988.524590164,1764.0,0.6375,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,married,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420458614847205,0.2420458614847205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055024777457563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26786970083548955,0.26786970083548955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19007808945628007,0.0,0.26786970083548955,0.0,0.26786970083548955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055024777457563,0.3055024777457563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420458614847205,0.0,0.3055024777457563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366723134617784,0.26786970083548955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,True,False,False,mock_user_0054
63.0,34.8,27417013.0,3.0,1.0,6.0,1.2,2192.3999999999996,2.0,0.08823529411764706,765838.3519553073,3969.0,1.2,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,married,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.08823529411764706,0.0,0.0,0.0,0.22893441598282682,0.0,0.0,0.0,0.0,0.3267755233659391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24775335323464487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34050400007581044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043937584630837,0.3043937584630837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865222643373817,0.0,0.2865222643373817,0.2865222643373817,0.34050400007581044,0.34050400007581044,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589265548362209,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,False,False,True,False,mock_user_0053
64.0,43.2,25249926.0,3.0,1.0,2.0,1.4400000000000002,2764.8,0.5,0.08571428571428572,571265.294117647,4096.0,1.4400000000000002,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,single,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.08571428571428572,0.2316761275227955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30671287518703105,0.0,0.0,0.0,0.0,0.0,0.3316687029647554,0.3668419667054766,0.0,0.29649543922403426,0.29649543922403426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29649543922403426,0.29649543922403426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2715396114463099,0.4269710582239222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854649027399041,0.0,0.0,0.0,0.0,0.0,0.0,0.3590697964866075,0.0,0.0,0.0,0.0,0.0,0.0,0.4307326044898103,0.0,0.5854649027399041,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,mock_user_0075
60.0,28.2,15859804.0,1.0,2.0,3.0,1.0846153846153843,1692.0,2.5,0.03225806451612903,543143.9726027397,3600.0,1.0846153846153845,5.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,single,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.03225806451612903,0.0,0.0,0.0,0.26010282240250354,0.3712645630612036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26010282240250354,0.45699736069012903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167268614093933,0.0,0.45699736069012903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45699736069012903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854649027399041,0.0,0.0,0.0,0.0,0.0,0.0,0.3590697964866075,0.0,0.0,0.0,0.0,0.0,0.0,0.4307326044898103,0.0,0.5854649027399041,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,mock_user_0076
62.0,27.6,13027417.0,3.0,1.0,0.0,0.9857142857142858,1711.2,2.0,0.09090909090909091,455504.0909090909,3844.0,0.9857142857142858,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,divorced,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.09090909090909091,0.17214822257478296,0.0,0.22790469121188778,0.0,0.0,0.0,0.0,0.0,0.0,0.19660956809295846,0.25820043716173763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25820043716173763,0.25820043716173763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18738549718290098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22790469121188778,0.22790469121188778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18738549718290098,0.18738549718290098,0.0,0.2073776298565707,0.22790469121188778,0.0,0.0,0.0,0.0,0.0,0.0,0.22790469121188778,0.22790469121188778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16269837722654576,0.0,0.22790469121188778,0.0,0.0,0.0,0.0,0.0,0.22790469121188778,0.0,0.0,0.20176900386307609,0.0,0.31726319647193774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,False,False,True,False,mock_user_0077
64.0,39.8,28256735.0,2.0,1.0,5.0,1.3266666666666669,2547.2,1.5,0.05714285714285714,692567.0343137255,4096.0,1.3266666666666667,4.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,married,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434993307911877,0.434993307911877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434993307911877,0.2905451783790844,0.434993307911877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983802048397962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,False,True,False,False,mock_user_0078
51.0,11.9,12360893.0,4.0,1.0,6.0,0.7000000000000001,606.9,1.0,0.18181818181818182,958208.7596899224,2601.0,0.7000000000000001,2.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,divorced,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.18181818181818182,0.1985321200231581,0.33574649054635103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20255134878972023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540782632882756,0.2540782632882756,0.0,0.0,0.0,0.0,0.0,0.2842195760477957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24624601288881656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24624601288881656,0.24624601288881656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842195760477957,0.2842195760477957,0.0,0.0,0.22674247684071222,0.0,0.2842195760477957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24624601288881656,0.24624601288881656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854649027399041,0.0,0.0,0.0,0.0,0.0,0.0,0.3590697964866075,0.0,0.0,0.0,0.0,0.0,0.0,0.4307326044898103,0.0,0.5854649027399041,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,mock_user_0099
54.0,18.9,9343406.0,4.0,2.0,1.0,0.945,1020.5999999999999,1.5,0.16,469517.8894472362,2916.0,0.945,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,married,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22954814988906116,0.0,0.3195510342097963,0.0,0.0,0.0,0.0,0.22190127976505458,0.22190127976505458,0.0,0.0,0.23821745622156543,0.23821745622156543,0.0,0.0,0.17689983760468703,0.22190127976505458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24822543590724166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23821745622156543,0.3195510342097963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18873676520500313,0.0,0.0,0.0,0.0,0.0,0.0,0.3195510342097963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18873676520500313,0.18873676520500313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24822543590724166,0.24822543590724166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,True,False,False,mock_user_0098
